_step,epoch,action_dit_loss,learning_rate/base,learning_rate/pi05_model.paligemma_with_expert.gemma_expert,timing/data,timing/model,rtc_postfix_count,_runtime,_timestamp
16540,1.86,9.807929745875299e-05,3.5917726831900223e-06,1.7958863415950112e-05,0.0001967209991562413,0.6969802439998602,107,12436.785244319,1786054480.7949615
16550,1.86,0.002330867340788245,3.582864302401859e-06,1.7914321512009295e-05,0.0002599500003270805,0.6910242720005044,110,12444.224049836,1786054488.121825
16560,1.86,0.00035771389957517385,3.5739785154953445e-06,1.786989257747672e-05,0.0003686460004246328,0.7404162479997467,109,12451.603360385,1786054495.5606875
16570,1.87,0.00038590061012655497,3.5651153495381264e-06,1.782557674769063e-05,0.0002095969994115876,0.8390298549984436,118,12458.656363096,1786054502.9400213
16580,1.87,6.485707854153588e-05,3.556274831528943e-06,1.7781374157644715e-05,0.00020203399981255643,0.7238877540003159,104,12466.103171306,1786054509.9928968
16590,1.87,0.0003634886525105685,3.547456988397551e-06,1.7737284941987753e-05,0.00021311599994078279,0.7055279390006035,112,12473.842024467,1786054517.4398303
16600,1.87,0.001065193209797144,3.538661847004625e-06,1.7693309235023125e-05,0.00020383199989737477,0.711003360000177,111,12481.091022532,1786054525.1785817
16610,1.87,0.00027002053684554994,3.5298894341416932e-06,1.7649447170708465e-05,0.00020544699873425998,0.7057814729996608,108,12488.412157656,1786054532.4276628
16620,1.87,0.00013654472422786057,3.5211397765310472e-06,1.7605698882655237e-05,0.0001987369996641064,0.705660743999033,105,12495.683534226,1786054539.7488313
16630,1.87,0.0005880033713765442,3.512412900825657e-06,1.7562064504128285e-05,0.0002683369984879391,0.7158313230011117,111,12503.348751865,1786054547.0201359
16640,1.87,0.0005323741934262216,3.5037088336091054e-06,1.7518544168045525e-05,0.00022893599998496938,0.6997433570013527,116,12510.793417566,1786054554.6854086
16650,1.87,6.924667832208797e-05,3.4950276013954874e-06,1.7475138006977436e-05,0.0001942390008480288,0.8699914129992976,108,12518.053845859,1786054562.1300874
16660,1.88,0.00012710544979199767,3.4863692306293423e-06,1.7431846153146712e-05,0.00021895300051255617,0.7227491590001591,104,12525.461355494,1786054569.390513
16670,1.88,0.000468715705210343,3.47773374768557e-06,1.738866873842785e-05,0.00019237000014982186,0.8746609079989867,114,12532.845524434,1786054576.79826
16680,1.88,0.00010209887113887817,3.469121178869346e-06,1.734560589434673e-05,0.00025603299945942126,0.7034398460000375,115,12540.269742473,1786054584.1822069
16690,1.88,8.643077308079228e-05,3.460531550416052e-06,1.7302657752080258e-05,0.0002080309986922657,0.702338981000139,105,12547.584112541,1786054591.6064322
16700,1.88,0.0007615850772708654,3.451964888491185e-06,1.7259824442455923e-05,0.0002023270008066902,0.6956269490001432,113,12554.975122211,1786054598.9207547
16710,1.88,0.000717437535058707,3.443421219190283e-06,1.7217106095951412e-05,0.00019629300004453398,0.699927278999894,112,12562.486904394,1786054606.3118026
16720,1.88,0.0010403846390545368,3.434900568538842e-06,1.717450284269421e-05,0.00021847999960300513,0.7424887859997398,103,12569.681249013,1786054613.823515
16730,1.88,8.144840830937028e-05,3.426402962492246e-06,1.713201481246123e-05,0.0002148910007235827,0.6793815999990329,105,12577.167425578,1786054621.0177853
16740,1.88,0.00026762072229757905,3.4179284269356727e-06,1.7089642134678362e-05,0.0002096089992846828,0.725989598000524,110,12584.757406589,1786054628.504066
16750,1.89,0.0006185300881043077,3.4094769876840305e-06,1.7047384938420154e-05,0.0004390009999042377,0.8600453130002279,116,12592.474611053,1786054636.0939596
16760,1.89,0.005533542949706316,3.4010486704818667e-06,1.7005243352409334e-05,0.00026311399960832205,0.6960845270004938,114,12599.886605418,1786054643.811222
16770,1.89,0.00019120782963000238,3.3926435010032955e-06,1.6963217505016476e-05,0.0005022539990022779,0.6835701199997857,117,12607.239156164,1786054651.2232692
16780,1.89,0.0003686127020046115,3.384261504851925e-06,1.6921307524259624e-05,0.0002312540000275476,0.743729286999951,114,12614.680908329,1786054658.5757644
16790,1.89,0.00462437653914094,3.3759027075607675e-06,1.6879513537803836e-05,0.00018969899974763393,0.9071612949992414,108,12622.366050578,1786054666.017547
16800,1.89,0.00012459522986318916,3.367567134592167e-06,1.6837835672960835e-05,0.0002704660000745207,0.7365410599995812,113,12629.783362881,1786054673.7026267
16810,1.89,0.0019530829740688205,3.359254811337727e-06,1.6796274056688635e-05,0.0002145020007446874,0.6828929439998319,105,12637.110109694,1786054681.1200268
16820,1.89,8.525158773409203e-05,3.3509657631182265e-06,1.6754828815591133e-05,0.00020968500029994175,0.6957212750003237,107,12644.47709124,1786054688.446791
16830,1.89,0.0035665282048285007,3.342700015183539e-06,1.671350007591769e-05,0.00023993499962671194,0.691721769000651,114,12652.004261536,1786054695.8137426
16840,1.9,0.0011003429535776377,3.334457592712571e-06,1.6672287963562855e-05,0.00022814700059825554,0.6956313669998053,115,12659.183449641,1786054703.3408308
16850,1.9,0.00019485711527522653,3.326238520813171e-06,1.6631192604065855e-05,0.0002347170011489652,0.6846207010003127,108,12666.59210712,1786054710.5201337
16860,1.9,0.0002495993103366345,3.318042824522052e-06,1.659021412261026e-05,0.00022897199960425496,0.7151300799996534,104,12673.763674055,1786054717.9286687
16870,1.9,0.002152200322598219,3.3098705288047335e-06,1.6549352644023666e-05,0.00024876700081222225,0.7020108389988309,112,12681.167199906,1786054725.1003604
16880,1.9,9.229619899997488e-05,3.3017216585554407e-06,1.6508608292777204e-05,0.0002248210003017448,0.702690606998658,111,12688.601443208,1786054732.5038362
16890,1.9,0.00030407257145270705,3.2935962385970466e-06,1.6467981192985232e-05,0.00024295600087498315,0.7245170429996506,111,12695.874511425,1786054739.9381192
16900,1.9,0.0002631469105836004,3.2854942936809904e-06,1.642747146840495e-05,0.0006150820008770097,0.6878960600006394,103,12703.108198548,1786054747.211064
16910,1.9,0.0008255229913629591,3.2774158484871986e-06,1.638707924243599e-05,0.0002708179999899585,0.7009602269990864,112,12710.54795292,1786054754.4447908
16920,1.9,0.0003625173994805664,3.26936092762402e-06,1.63468046381201e-05,0.0002158190000045579,0.6786233140010154,110,12717.875175649,1786054761.8845005
16930,1.91,0.00014952463970985264,3.26132955562814e-06,1.6306647778140697e-05,0.0003238579993194435,0.7090292280008725,115,12725.118703119,1786054769.2118506
16940,1.91,0.0001074512765626423,3.253321756964508e-06,1.626660878482254e-05,0.00019685999905050267,0.7210046569998667,108,12732.327283915,1786054776.4553597
16950,1.91,0.0005824263789691031,3.2453375560262677e-06,1.622668778013134e-05,0.00022184800036484376,0.8754267639997124,115,12740.200119037,1786054783.66394
16960,1.91,0.00011221635941183195,3.237376977134683e-06,1.6186884885673413e-05,0.0004442200006451458,0.6786264769998525,115,12747.602682213,1786054791.5367568
16970,1.91,0.0003982004418503493,3.229440044539055e-06,1.6147200222695275e-05,0.00019561299995984882,0.9105469369987986,112,12754.904963664,1786054798.9390585
16980,1.91,0.00011692965199472383,3.2215267824166584e-06,1.610763391208329e-05,0.0002446270009386353,0.7229256509999686,110,12762.15767303,1786054806.241661
16990,1.91,0.0005366519908420742,3.2136372148726613e-06,1.6068186074363308e-05,0.00022273700051300693,0.7068845830017381,117,12769.790147903,1786054813.4942896
17000,1.91,0.00015300091763492674,3.205771365940052e-06,1.602885682970026e-05,0.0002031660005741287,0.6946759750007914,110,12777.222274827,1786054821.1268332
17010,1.91,0.0002505621232558042,3.1979292595795754e-06,1.5989646297897875e-05,0.00026980400070897304,0.6752340069997445,110,12784.608316643,1786054828.5589237
17020,1.92,0.00019003977649845183,3.1901109196796453e-06,1.5950554598398227e-05,0.00026032599998870865,0.7182374050007638,105,12791.855554494,1786054835.9449425
17030,1.92,0.000480093527585268,3.1823163700562806e-06,1.59115818502814e-05,0.00023772800159349572,0.7404032020003797,106,12799.433985046,1786054843.1921155
17040,1.92,0.0020644869655370712,3.174545634453029e-06,1.5872728172265144e-05,0.0004026580008940073,0.712971083001321,117,12806.883699436,1786054850.770574
17050,1.92,0.0003412015503272414,3.1667987365409025e-06,1.5833993682704512e-05,0.0005375130003812956,0.6776206670001557,111,12814.201916524,1786054858.2203443
17060,1.92,8.852641622070223e-05,3.159075699918296e-06,1.579537849959148e-05,0.0002030139985436108,0.7358013329994719,111,12821.855148944,1786054865.538437
17070,1.92,0.00018673212616704404,3.1513765481109152e-06,1.5756882740554576e-05,0.00025140899924736004,0.8709719779999432,114,12829.331962336,1786054873.1916485
17080,1.92,0.00017017241043504328,3.1437013045717148e-06,1.5718506522858573e-05,0.0002025560006586602,0.712480741998661,110,12836.835412787,1786054880.6686158
17090,1.92,0.00021869067859370261,3.136049992680813e-06,1.5680249963404063e-05,0.0002697849995456636,0.6974616219995369,105,12844.213517721,1786054888.1720514
17100,1.93,0.00010002237831940874,3.128422635745438e-06,1.564211317872719e-05,0.00022353900021698792,0.7227862109994021,110,12851.679587144,1786054895.5501697
17110,1.93,0.00014047948934603482,3.12081925699984e-06,1.56040962849992e-05,0.0004560249999485677,0.6973917650011572,110,12858.929837103,1786054903.016243
17120,1.93,0.0002644339401740581,3.11323987960523e-06,1.556619939802615e-05,0.00021968600049149245,0.733596107998892,113,12866.570751421,1786054910.2664576
17130,1.93,0.00014388946874532849,3.1056845266497037e-06,1.5528422633248518e-05,0.00023376799981633667,0.6933621989992389,109,12873.874486724,1786054917.9073448
17140,1.93,0.0002971368085127324,3.098153221148175e-06,1.5490766105740877e-05,0.00019838700063701253,0.6894080620004388,113,12881.277203263,1786054925.2110748
17150,1.93,0.007512279320508242,3.0906459860423125e-06,1.545322993021156e-05,0.0002262939997308422,0.8915107529992383,116,12888.976713388,1786054932.613863
17160,1.93,5.8069901569979265e-05,3.083162844200453e-06,1.5415814221002264e-05,0.00025151000045298133,0.8818252900000516,110,12896.490900675,1786054940.3133504
17170,1.93,0.00036104314494878054,3.075703818417542e-06,1.5378519092087708e-05,0.0002066390006802976,0.7175498110009357,110,12903.788779193,1786054947.8275135
17180,1.93,0.0001478610938647762,3.0682689314150703e-06,1.5341344657075352e-05,0.00040618500133859925,0.6869486970008438,110,12911.421300541,1786054955.1251717
17190,1.94,0.00011210872617084533,3.060858205840991e-06,1.5304291029204958e-05,0.00022217399964574724,0.8847681650004233,105,12918.42613613,1786054962.7578788
17200,1.94,0.0006054192199371755,3.053471664269657e-06,1.5267358321348285e-05,0.00022889299907546956,0.717225917000178,113,12926.084000574,1786054969.7628207
17210,1.94,0.00014546203601639718,3.0461093292017592e-06,1.5230546646008795e-05,0.0002037310005107429,0.6911687020001409,108,12933.456532699,1786054977.4205897
17220,1.94,7.118327630450949e-05,3.038771223064245e-06,1.5193856115321223e-05,0.00027386100009607617,0.7441004050015181,107,12941.085185976,1786054984.7931588
17230,1.94,0.000782051938585937,3.0314573682102565e-06,1.5157286841051283e-05,0.0002827259995683562,0.6770417619991349,110,12948.097063918,1786054992.42177
17240,1.94,0.0013743338640779257,3.0241677869190676e-06,1.5120838934595339e-05,0.00020803799998247996,0.694637047001379,119,12955.436598598,1786054999.4336128
17250,1.94,0.001222550286911428,3.0169025013960048e-06,1.5084512506980023e-05,0.00020636400040530134,0.6905608930010203,108,12962.618405568,1786055006.7732224
17260,1.94,0.010029297322034836,3.009661533772389e-06,1.5048307668861944e-05,0.0001920710001286352,0.7298051500001748,117,12970.284753445,1786055013.9550896
17270,1.94,0.0003646131372079253,3.0024449061054593e-06,1.5012224530527297e-05,0.0002456189995427849,0.8672740609999892,110,12977.476590804,1786055021.6215384
17280,1.95,7.42909251130186e-05,2.9952526403783223e-06,1.497626320189161e-05,0.0005714180006179959,0.717125125000166,113,12985.224717386,1786055028.8132684
17290,1.95,0.0005603079916909337,2.988084758499862e-06,1.4940423792499309e-05,0.00033009800063155126,0.8754551879992505,108,12992.376067286,1786055036.5613213
17300,1.95,0.00011367852130206302,2.98094128230469e-06,1.490470641152345e-05,0.0003157640003337292,0.7288175300000148,112,13000.215398335,1786055043.7126675
17310,1.95,0.0004440925840754062,2.9738222335530743e-06,1.486911116776537e-05,0.0002915639997809194,0.7113041259999591,111,13007.314545891,1786055051.552076
17320,1.95,0.0006203277152962983,2.96672763393087e-06,1.4833638169654349e-05,0.0003620160005084472,0.6813319840002805,111,13014.81450116,1786055058.6512144
17330,1.95,0.00024289428256452084,2.9596575050494618e-06,1.4798287525247309e-05,0.00022338100097840652,0.6980057950004266,114,13022.162932248,1786055066.1511385
17340,1.95,0.0001642068091314286,2.9526118684456873e-06,1.4763059342228437e-05,0.00021789099992020056,0.7006146450003143,117,13029.968851895,1786055073.4995255
17350,1.95,0.002303456887602806,2.945590745581775e-06,1.4727953727908875e-05,0.00024267399930977263,0.945662883001205,108,13037.11160759,1786055081.3054123
17360,1.95,0.00011285082291578874,2.938594157845284e-06,1.4692970789226417e-05,0.00025582200032658875,0.6815753349983424,114,13044.715678703,1786055088.4483109
17370,1.96,0.002526472322642803,2.9316221265490353e-06,1.4658110632745175e-05,0.0002175050012738211,0.941559065000547,102,13051.804917925,1786055096.0523238
17380,1.96,0.00017484117415733635,2.924674672931045e-06,1.4623373364655223e-05,0.00025450700013607275,0.7154802400000335,112,13059.532904908,1786055103.1416337
17390,1.96,0.0003998344182036817,2.91775181815446e-06,1.45887590907723e-05,0.00024148699958459474,0.6803951149995555,106,13066.819116837,1786055110.8695035
17400,1.96,5.4956621170276776e-05,2.9108535833074986e-06,1.4554267916537493e-05,0.0002747979997366201,0.8727998880003724,104,13074.248853733,1786055118.155682
17410,1.96,0.00022102707589510828,2.903979989403377e-06,1.4519899947016884e-05,0.0002309079991391627,0.7187947800011898,102,13081.37886841,1786055125.585429
17420,1.96,0.0011505956063047051,2.8971310573802586e-06,1.4485655286901292e-05,0.00019480300034047104,0.7324644540003646,109,13089.089981109,1786055132.7154517
17430,1.96,8.531122148269787e-05,2.8903068081011758e-06,1.445153404050588e-05,0.00023024199981591664,0.7352244480007357,107,13096.326362827,1786055140.4266403
17440,1.96,0.0021844140719622374,2.8835072623539766e-06,1.4417536311769882e-05,0.00036346399974718224,0.8624738720009191,110,13103.738245533,1786055147.6628842
17450,1.96,0.0008835096377879381,2.8767324408512565e-06,1.4383662204256281e-05,0.00026234600045427214,0.7334442549999949,113,13111.282872813,1786055155.0749502
17460,1.97,0.00040230355807580054,2.8699823642302926e-06,1.4349911821151462e-05,0.0002528689983591903,0.7225276159988425,108,13118.904232525,1786055162.619448
17470,1.97,0.00040863006142899394,2.8632570530529956e-06,1.4316285265264979e-05,0.000248416999966139,0.7032241180004348,115,13125.979610444,1786055170.2408879
17480,1.97,0.0001999771047849208,2.856556527805826e-06,1.428278263902913e-05,0.00021866699898964725,0.6979588909998711,119,13133.609840086,1786055177.3161683
17490,1.97,0.0008100206614471972,2.8498808088997454e-06,1.4249404044498727e-05,0.00023294099992199335,0.7099211259992444,107,13140.824058327,1786055184.9465253
17500,1.97,0.00015062491002026945,2.8432299166701503e-06,1.4216149583350752e-05,0.00018785799875331577,0.6974502919983934,111,13148.65159289,1786055192.1606855
17510,1.97,0.005914779845625162,2.8366038713768164e-06,1.4183019356884081e-05,0.00026047999926959164,0.6804555390008318,106,13155.88373278,1786055199.9882667
17520,1.97,0.00044313358375802636,2.8300026932038227e-06,1.4150013466019114e-05,0.0002487340007064631,0.6810485920013889,111,13163.202907244,1786055207.220291
17530,1.97,0.00017181075236294419,2.8234264022595053e-06,1.4117132011297527e-05,0.00020053499974892475,0.7000376809992304,109,13170.527112459,1786055214.53958
17540,1.97,0.00018537002324592322,2.8168750185763834e-06,1.4084375092881916e-05,0.00019676100055221468,0.6904690789997403,113,13178.192335502,1786055221.8637342
